ResponseID,Please indicate how much you agree or disagree with each of the following statements about Product A - I'm willing to pay more to get a product that's really durable.,"Please indicate how much you agree or disagree with each of the following statements about Product A - When it comes to products, I would select one that's strong and durable over one that's lightweight and easy to move around.","Please indicate how much you agree or disagree with each of the following statements about Product A - products that are rated commercial-grade are the only way to go, even for home use.","Please indicate how much you agree or disagree with each of the following statements about Product A - I prefer to buy a brand of product I recognize, even if it costs me a bit more.",Please indicate how much you agree or disagree with each of the following statements about Product A - All product brands are basically the same quality.,Please indicate how much you agree or disagree with each of the following statements about Product A - A product that's made in China will suit me just fine.,Please indicate how much you agree or disagree with each of the following statements about Product A - I won't pay more for a product just because it claims to be stronger and more durable than the rest.,"Please indicate how much you agree or disagree with each of the following statements about Product A - I'm willing to sacrifice some strength and durability for a product that's easy to set up, take down, and store.","Please indicate how much you agree or disagree with each of the following statements about Product A - To me, a product is just something to put things on it really doesn't matter how stylish it looks.","Please indicate how much you agree or disagree with each of the following statements about Product A - When using a product, I take pride in using a product that's stylish and nice-looking.",Please indicate how much you agree or disagree with each of the following statements about Product A - It's really tacky to XYZ that don't match the product.,Please indicate how much you agree or disagree with each of the following statements about Product A - I know my favorite warehouse club store would sell only high-quality products.,Please indicate how much you agree or disagree with each of the following statements about Product A - I like to take my time and shop around for the best features and price before buying a product.,Please indicate how much you agree or disagree with each of the following statements about Product A - I'm likely to use a product outdoors at least a couple times a year.,Please indicate how much you agree or disagree with each of the following statements about Product A - products with XYZ made of ABC are the best.,Please indicate how much you agree or disagree with each of the following statements about Product A - I'm likely to buy one or more new products in the next six months.,Please indicate how much you agree or disagree with each of the following statements about Product A - I generally won't buy a replacement product unless my current one wears out or breaks.,"Please indicate how much you agree or disagree with each of the following statements about Product A - If I find a new product that is stronger or has more features than my current product, I'll go ahead and buy it.",Please indicate how much you agree or disagree with each of the following statements about Product A - I would expect a good product to last more than 15 years.,Please indicate how much you agree or disagree with each of the following statements about Product A - Having a product that is convenient is very important to me.,"Please indicate how much you agree or disagree with each of the following statements about Product A - The standard product height is just fine with me, so I really  don't need the height adjustment feature.","For each statement below, please tell us your level of agreement...-The best way I can protect the environment when purchasing a product is to buy one so durable I never have to throw it away.","For each statement below, please tell us your level of agreement...-I am willing to give up convenience in return for a product that is environmentally safe.","For each statement below, please tell us your level of agreement...-I am willing to pay more for a product that is environmentally safe.","For each statement below, please tell us your level of agreement...-I buy natural products because I am concerned about the environment.","For each statement below, please tell us your level of agreement...-I used environmentally friendly green products in any XYZ jobs","For each statement below, please tell us your level of agreement...-Recycling is important to me.","For each statement below, please tell us your level of agreement...-I would purchase a wooden product over a plastic product, even if it cost more.","We would like to know more about your purchasing style. Please indicate how much agree with the f...-I'm a ""spender"" rather than a ""saver""",We would like to know more about your purchasing style. Please indicate how much agree with the f...-I prefer to buy things my friends or neighbors would approve of,We would like to know more about your purchasing style. Please indicate how much agree with the f...-I am influenced by what's hot and what's not,We would like to know more about your purchasing style. Please indicate how much agree with the f...-I would pay extra for a product that conveys an image I want,We would like to know more about your purchasing style. Please indicate how much agree with the f...-I will gladly switch brands to use a coupon,Gender,Age,Brand Used
R_80NV7FPYITLKB4V,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Strongly Disagree,Somewhat Agree,Strongly  Agree,Strongly  Agree,Neither Agree nor Disagree,Strongly  Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly  Agree,Strongly  Agree,Somewhat Agree,Strongly Disagree,Strongly  Agree,Strongly Disagree,Somewhat Agree,Somewhat Agree,Strongly  Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Female,55 & over,Brand 4
R_6VEmxgZtjEJQRpj,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Strongly  Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly  Agree,Somewhat Disagree,Strongly Disagree,Strongly  Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Male,55 & over,Brand 4
R_0d0HXe5MkF0L0gt,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Strongly  Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,Strongly  Agree,Somewhat Agree,Strongly Disagree,Strongly  Agree,Strongly Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Somewhat Disagree,Neither Agree nor Disagree,Strongly Disagree,Somewhat Disagree,Strongly Agree,Female,55 & over,Brand 4
R_ePukkAEYNl1cVlr,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Does not apply to me,Does not apply to me,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Strongly  Agree,Somewhat Disagree,Neither Agree nor Disagree,Strongly  Agree,Strongly  Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Female,55 & over,Brand 4
R_9RbsqbIxHw4CzmR,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Male,55 & over,Brand 15
R_3sCJ5ZDmPFFOJJH,Strongly  Agree,Strongly  Agree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Disagree,Strongly  Agree,Somewhat Agree,Strongly  Agree,Strongly  Agree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Strongly  Agree,Strongly  Agree,Neither Agree nor Disagree,Strongly Disagree,Somewhat Agree,Strongly Disagree,Somewhat Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Somewhat Disagree,Strongly Disagree,Somewhat Disagree,Male,55 & over,Brand 15
R_2t4SNOek49Q4JUx,Somewhat Agree,Strongly  Agree,Somewhat Agree,Neither Agree nor Disagree,Strongly Disagree,Somewhat Disagree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Strongly Disagree,Strongly  Agree,Strongly Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Agree,Female,55 & over,Brand 15
R_6RnXT8kbpHNRRjL,Somewhat Agree,Strongly  Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Strongly  Agree,Somewhat Agree,Strongly  Agree,Neither Agree nor Disagree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Agree,Strongly Disagree,Strongly  Agree,Somewhat Agree,Strongly  Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Somewhat Disagree,Female,55 & over,Brand 15
R_beXtWLF5Yb8ObSl,Strongly  Agree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Disagree,Strongly  Agree,Somewhat Disagree,Somewhat Agree,Strongly  Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly  Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Strongly Agree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Female,55 & over,Brand 15
R_cISv6CVvlxnhMFL,Somewhat Agree,Strongly  Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Strongly Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Strongly Disagree,Strongly  Agree,Strongly Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Strongly Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Strongly Agree,Somewhat Disagree,Somewhat Disagree,Strongly Disagree,Strongly Disagree,Somewhat Disagree,Somewhat Agree,Female,55 & over,Brand 15
R_bDwozHOqhMOgTf7,Somewhat Disagree,Somewhat Disagree,Strongly Disagree,Somewhat Disagree,Strongly  Agree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Does not apply to me,Strongly Disagree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Strongly  Agree,Somewhat Agree,Somewhat Disagree,Does not apply to me,Strongly Disagree,Strongly  Agree,Somewhat Agree,Strongly  Agree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Somewhat Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Female,55 & over,Brand 5
R_cItSZ6vBtuoV5eR,Somewhat Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Neither Agree nor Disagree,Strongly  Agree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Strongly  Agree,Strongly  Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Strongly  Agree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Male,55 & over,Brand 7
R_50kSgj01rJ5cA5f,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Strongly  Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Strongly  Agree,Strongly  Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Neither Agree nor Disagree,Female,55 & over,Brand 7
R_8ADjkbHmqyqVsVf,Somewhat Disagree,Strongly  Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Neither Agree nor Disagree,Strongly  Agree,Strongly  Agree,Somewhat Disagree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly  Agree,Strongly Disagree,Somewhat Disagree,Strongly  Agree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Strongly Agree,Somewhat Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Neither Agree nor Disagree,Male,55 & over,Brand 20
R_6lh7aBvEHVEBBk1,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Strongly  Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Strongly Agree,Somewhat Disagree,Somewhat Disagree,Strongly Disagree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Agree,Female,55 & over,Brand 17
R_86OqbL2iqpMMgu1,Somewhat Agree,Strongly  Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Strongly  Agree,Strongly  Agree,Somewhat Disagree,Somewhat Disagree,Strongly  Agree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Agree,Strongly  Agree,Strongly  Agree,Somewhat Agree,Strongly  Agree,Strongly Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Strongly Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Strongly Agree,Somewhat Disagree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Agree,Male,55 & over,Brand 16
R_3vAfSPvit63LX13,Strongly  Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,Strongly Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Strongly  Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Strongly  Agree,Strongly  Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,Female,55 & over,Brand 16
R_8kADA7TaV3WYbzv,Neither Agree nor Disagree,Somewhat Disagree,Strongly Disagree,Somewhat Disagree,Somewhat Agree,Strongly  Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly  Agree,Neither Agree nor Disagree,Strongly Disagree,Strongly  Agree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Strongly Disagree,Somewhat Disagree,Somewhat Disagree,Strongly Disagree,Somewhat Disagree,Somewhat Agree,Female,55 & over,Brand 10
R_bfuSQFfb6TJwcSN,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Disagree,Strongly  Agree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Strongly Disagree,Does not apply to me,Strongly Disagree,Strongly  Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Female,55 & over,Brand 10
R_3dViuvzbxpVuWKp,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Strongly Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Strongly Disagree,Neither Agree nor Disagree,Somewhat Agree,Male,55 & over,Brand 10
R_8p18MqwRyQUJ8jj,Strongly  Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Strongly Disagree,Does not apply to me,Does not apply to me,Strongly  Agree,Strongly  Agree,Strongly  Agree,Strongly  Agree,Strongly  Agree,Strongly  Agree,Strongly  Agree,Somewhat Disagree,Strongly  Agree,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Strongly Disagree,Somewhat Disagree,Strongly Agree,Somewhat Agree,Female,55 & over,Brand 10
R_8knlnwTN6aV8aln,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Agree,Strongly Disagree,Strongly  Agree,Somewhat Agree,Strongly Disagree,Somewhat Agree,Strongly Disagree,Strongly  Agree,Strongly Disagree,Strongly  Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Strongly Agree,Somewhat Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Somewhat Disagree,Strongly Disagree,Male,55 & over,Brand 11
R_doE0QDDDZ2bk6QB,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Strongly  Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Disagree,Strongly  Agree,Somewhat Disagree,Somewhat Disagree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Strongly Disagree,Strongly Disagree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Agree,Strongly Disagree,Somewhat Disagree,Strongly Disagree,Neither Agree nor Disagree,Female,55 & over,Brand 12
R_3F1ukqI67pZi4a9,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Male,55 & over,Brand 13
R_8ujhJMmPzVTh45n,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Strongly Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Male,55 & over,Brand 3
R_0vqS19f6V46yODr,Somewhat Disagree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Somewhat Disagree,Neither Agree nor Disagree,Does not apply to me,Strongly  Agree,Somewhat Agree,Does not apply to me,Does not apply to me,Neither Agree nor Disagree,Somewhat Agree,Strongly  Agree,Neither Agree nor Disagree,Strongly Disagree,Strongly  Agree,Strongly Disagree,Strongly  Agree,Does not apply to me,Strongly  Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Strongly Disagree,Somewhat Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Female,55 & over,Brand 3
R_a2UBgTWBQChWbSB,Strongly  Agree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly  Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly  Agree,Strongly  Agree,Strongly  Agree,Somewhat Agree,Strongly  Agree,Neither Agree nor Disagree,Strongly  Agree,Strongly  Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Somewhat Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Female,55 & over,Brand 3
R_bQOJDx7mqtM9H4F,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Disagree,Strongly  Agree,Strongly Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Strongly  Agree,Strongly  Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Somewhat Agree,Female,55 & over,Brand 14
R_esV6WdChrfV3rcV,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Strongly Disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Strongly Agree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Agree,Neither Agree nor Disagree,Male,55 & over,Brand 14
R_6uk5j33GvYZAaX3,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Disagree,Strongly  Agree,Somewhat Disagree,Strongly  Agree,Neither Agree nor Disagree,Somewhat Agree,Strongly  Agree,Strongly Disagree,Neither Agree nor Disagree,Somewhat Agree,Strongly  Agree,Strongly  Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Female,55 & over,Brand 15
R_1ThTMo0F8otBP1P,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Strongly Disagree,Somewhat Agree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Strongly  Agree,Strongly  Agree,Strongly  Agree,Strongly Disagree,Strongly  Agree,Strongly Disagree,Strongly  Agree,Somewhat Agree,Strongly  Agree,Strongly Agree,Strongly Disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Somewhat Agree,Somewhat Agree,Female,55 & over,Brand 15
R_e5MAHfUlQnIWCWN,Somewhat Disagree,Somewhat Disagree,Strongly Disagree,Somewhat Disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Strongly  Agree,Strongly  Agree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Strongly Disagree,Strongly  Agree,Strongly Disagree,Strongly  Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Disagree,Strongly Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Female,55 & over,Brand 15
R_bkDqDQ88MuYqnsh,Strongly  Agree,Strongly  Agree,Strongly  Agree,Strongly  Agree,Somewhat Disagree,Somewhat Disagree,Strongly Disagree,Strongly  Agree,Strongly Disagree,Strongly  Agree,Neither Agree nor Disagree,Strongly  Agree,Strongly  Agree,Strongly  Agree,Strongly  Agree,Strongly  Agree,Somewhat Disagree,Strongly  Agree,Strongly  Agree,Strongly  Agree,Somewhat Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Somewhat Agree,Strongly Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Female,55 & over,Brand 1
R_1NwP6SCQngmXt6R,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,Strongly Disagree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Strongly Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Agree,Strongly Agree,Somewhat Disagree,Somewhat Disagree,Strongly Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Agree,Female,55 & over,Brand 1
